,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,song_name,artist,genre
2832,0.485,0.198,11.0,-17.258,0.0,0.0482,0.57,7.17e-06,0.084,0.403,112.71,1gPlRPp5zk5ou7mpaunMYy,157456.0,4.0,"I'Ll Leave You, Though It's Sad",Pearl Sisters,folk
2833,0.318,0.329,4.0,-11.841,0.0,0.0287,0.19,0.0,0.117,0.206,135.109,4F9ltuoTzahrbCKRKeYIb4,222667.0,4.0,M¨´a thu c¨¢nh nau,Kh¨¢nh Ly,folk
2834,0.455,0.32,10.0,-5.93,0.0,0.0294,0.949,3.95e-05,0.106,0.324,89.208,4TSxBKavrw3kvknCE2ediQ,186267.0,4.0,ÇéÈËÊ÷,ºéÊçÃÀ,folk
2835,0.556,0.325,4.0,-13.056,0.0,0.0736,0.92,0.0,0.263,0.633,124.813,1rOEA7BfpUYIJBZPwY4qE5,102299.0,4.0,Arirang Shepherds,Kim Boo-ja,folk
2836,0.422,0.273,10.0,-14.53,1.0,0.0384,0.798,2.83e-05,0.457,0.61,135.15,2KcFIjnNUkqYa6Q1aDvm63,107578.0,4.0,Hi! Farmer,Kim Boo-ja,folk
2837,0.396,0.116,11.0,-17.153,0.0,0.0357,0.929,4.48e-05,0.163,0.32,72.745,4kEFiB9OrMzHZ1OUyIRI0Z,136951.0,4.0,Make Me Cry,Lee Jung-Sun,folk
2838,0.385,0.0746,11.0,-21.47,0.0,0.0357,0.879,5.86e-06,0.294,0.369,60.868,2V1MNanFTl4CBR0MH0zfT2,179343.0,4.0,The Hardship Of A Stranger,Yeo Woon,folk
2839,0.614,0.546,2.0,-6.858,1.0,0.0296,0.625,2.38e-06,0.0957,0.435,87.353,5QDpRgmLJaWJaV7BUX5D0Y,189329.0,4.0,Sweet Misery,Tr¨¦ Burt,folk
2840,0.631,0.402,5.0,-11.125,1.0,0.0286,0.616,0.0114,0.0892,0.598,78.0,70HWRkitkAKfos500LBk0T,228480.0,4.0,Simple Song,Passenger,folk
2841,0.467,0.114,7.0,-13.973,1.0,0.0318,0.941,2.25e-05,0.292,0.24,134.647,2FnuWrjoAnmYGCHooXhLjV,240734.0,4.0,Far Away the Hills Are Green,Joshua Burnside,folk
2842,0.573,0.341,7.0,-11.324,1.0,0.0327,0.854,0.0436,0.107,0.334,128.989,7wStk0361hcPEtJc4KbOPf,208747.0,4.0,Morning,Sarah Jarosz,folk
2843,0.32,0.0846,9.0,-9.769,1.0,0.035,0.852,0.0,0.119,0.122,79.094,6FHmHZgliJRNz6L16y60V1,229893.0,4.0,Calling Me Home (with Francesco Turrisi),Rhiannon Giddens,folk
2844,0.589,0.102,7.0,-16.807,1.0,0.0357,0.978,0.000245,0.115,0.424,79.547,0ucT092kKnv71aS4tO8LEK,180977.0,4.0,Wildflowers in the Graveyard,Amber Rubarth,folk
2845,0.498,0.141,11.0,-17.14,0.0,0.0386,0.956,0.00348,0.109,0.352,139.099,3GVCqeU1ckkSJtY86bwGSs,191235.0,4.0,For All You Give (feat. Lucy Rose),The Paper Kites,folk
2846,0.457,0.291,6.0,-13.43,1.0,0.0325,0.548,0.209,0.175,0.193,77.904,7luFyU5iwLO0AFXb8DubYS,194560.0,4.0,Occasionally,Lydia Luce,folk
2847,0.629,0.208,5.0,-16.225,1.0,0.0324,0.824,3.7e-06,0.107,0.685,96.609,7o8Fe4IHujZWCSV6c84kln,215564.0,4.0,If We Were Vampires,Jason Isbell and the 400 Unit,folk
2848,0.208,0.442,1.0,-13.192,1.0,0.0308,0.658,0.555,0.131,0.534,82.067,58jpPPHU4CuFlL8lAYIOPx,171787.0,5.0,Behind the Light,Joshua Hyslop,folk
2849,0.36,0.209,2.0,-12.289,1.0,0.0322,0.77,5.1e-05,0.129,0.213,75.349,4WM5HfHQZ0N4o8HDNwRmRk,216747.0,4.0,Nothing¡¯s Gonna Happen,The Staves,folk
2850,0.631,0.461,11.0,-7.912,1.0,0.0246,0.417,1.64e-05,0.099,0.455,105.872,1qSllfUSfvfH0oDHQqROoK,212053.0,4.0,Heart of Somebody,Caroline Spence,folk
2851,0.509,0.289,4.0,-8.3,1.0,0.0286,0.88,0.0036,0.111,0.156,158.799,5m99jhaZsRfk7NKIYS5eN7,243027.0,3.0,IOU,Olivia Chaney,folk
2852,0.538,0.101,8.0,-19.384,1.0,0.0463,0.916,8.21e-05,0.129,0.374,128.371,3v2OxIsGWJXWfLuRkB59Q6,164224.0,4.0,zombie girl,Adrianne Lenker,folk
2853,0.585,0.404,2.0,-8.188,1.0,0.0477,0.458,6.42e-06,0.121,0.43,125.267,7m4pa6QJVZ5T4vf33pvLTm,262680.0,4.0,Persephone,Allison Russell,folk
2854,0.723,0.228,7.0,-7.906,1.0,0.0326,0.818,1.82e-05,0.145,0.571,113.127,3u0YCKg5DNalvfOnSrivFQ,210480.0,4.0,Sunsets For Somebody Else,Jack Johnson,folk
2855,0.36,0.348,0.0,-9.107,1.0,0.0392,0.809,0.0,0.172,0.307,180.053,0xKGPkn1RLsVifjDs4183v,185274.0,3.0,Place We Were Made,Maisie Peters,folk
2856,0.554,0.187,0.0,-13.753,1.0,0.0281,0.809,0.000756,0.0602,0.104,139.994,0b7UiPY2SbFMThJU4IM702,229355.0,4.0,Give In (feat. Ciaran Lavery),Axel Fl¨®vent,folk
2857,0.587,0.0984,2.0,-18.198,1.0,0.0424,0.87,0.000143,0.103,0.221,124.808,10JRIlS2NWwUlEePtwaUhX,173231.0,4.0,Millennial,Aisha Badru,folk
2858,0.305,0.298,10.0,-10.386,1.0,0.0328,0.83,0.0875,0.131,0.105,132.669,0izTD0SlboOngtZ2cvWMco,277267.0,4.0,Seven Words,Weyes Blood,folk
2859,0.54,0.327,8.0,-8.364,0.0,0.0371,0.591,0.0,0.356,0.343,80.578,6MfsJgg1gTRxLbmh0ZZYi4,211373.0,4.0,Colour Me,Juke Ross,folk
2860,0.583,0.171,2.0,-12.697,0.0,0.031,0.864,9.4e-06,0.262,0.238,112.41,3ksOjny1fxhYeRAMunOLcv,249213.0,4.0,Heart to Ride,Nadia Reid,folk
2861,0.563,0.265,3.0,-10.563,1.0,0.0321,0.972,0.0164,0.12,0.26,132.207,0FfcviVA8x0FaVIwwZVUJE,217817.0,4.0,Give a Little Love (feat. Sufjan Stevens),Mina Tindle,folk
2862,0.841,0.463,10.0,-10.981,1.0,0.0907,0.352,0.0024,0.341,0.557,115.35,5vhKsYxmAeS18BaeSMsMR8,166325.0,4.0,Spinning Plates,Misty Boyce,folk
2863,0.705,0.315,11.0,-12.018,0.0,0.0398,0.734,0.00673,0.104,0.629,108.417,1iaM7chr2wSLLZXg8UxFkG,264067.0,4.0,Eleanor Rigby,T¨¦t¨¦,folk
2864,0.539,0.391,5.0,-11.516,1.0,0.0283,0.603,0.000594,0.11,0.218,116.121,4a3qPo0Jl2ws3tpHlz8SlS,252880.0,4.0,Los Lunas,Over the Rhine,folk
2865,0.458,0.0757,2.0,-17.542,1.0,0.0394,0.979,3.42e-06,0.107,0.356,142.188,6Xw7qv0H03e7bPBIH6tMQQ,217813.0,4.0,Lucid Lucy,Sunny War,folk
2866,0.629,0.423,5.0,-9.879,1.0,0.0274,0.624,0.00417,0.0853,0.235,139.907,2S8Ulejh17Y5tqvCbVEmiF,231162.0,4.0,Goodbye,The Bros. Landreth,folk
2867,0.461,0.272,7.0,-8.795,1.0,0.0328,0.335,1.33e-06,0.102,0.258,73.806,7hL9BH60dGwbxC0Q2D1zJ4,306213.0,4.0,Walk Into a Storm,The Lone Bellow,folk
2868,0.619,0.454,0.0,-11.243,0.0,0.0301,0.718,0.0162,0.0774,0.695,104.329,4Uc8xnNu2Mm1yObB0uxZI6,173969.0,4.0,On The Road Again,The Brother Brothers,folk
2869,0.514,0.429,3.0,-7.341,1.0,0.0287,0.069,8.91e-06,0.0963,0.105,103.132,7oBGripcuBszD5sL8zYyUp,268840.0,4.0,Miracle of Love,Jamie Lawson,folk
2870,0.471,0.211,5.0,-13.377,1.0,0.0362,0.912,0.000199,0.15,0.299,145.539,657ot8l0R4wbreAkl9KiAm,287707.0,4.0,Mountain Song,Ava Earl,folk
2871,0.409,0.0533,8.0,-16.276,1.0,0.0517,0.932,1.13e-05,0.113,0.172,67.36,19cLwp9WS5E4CTYxcM7Wi1,295266.0,3.0,Warped Window,Anna Mieke,folk
2872,0.587,0.409,7.0,-7.153,0.0,0.028,0.839,0.0214,0.0947,0.339,120.028,0qZnGz4WmVFNUjnGdfe7SC,221280.0,4.0,Stonehurst Cowboy,Steve Gunn,folk
2873,0.421,0.362,5.0,-9.712,1.0,0.0313,0.641,0.0194,0.115,0.399,140.331,6KVNq8E6WNEzzVG6FKbB67,463133.0,3.0,Between the Dirt and the Stars,Mary Chapin Carpenter,folk
2874,0.665,0.365,0.0,-8.906,1.0,0.0464,0.375,0.0,0.111,0.273,113.331,3XBPQnxPwoKpqquKB5XS8n,202320.0,4.0,Cold Night in Santa Fe,Will Hoge,folk
2875,0.819,0.143,0.0,-10.711,1.0,0.0404,0.564,3.15e-05,0.111,0.486,109.24,2FYMVOK6wtkysaKuNWUfk9,206880.0,4.0,Lebanon,Ondara,folk
2876,0.513,0.338,4.0,-9.263,1.0,0.0276,0.589,2.77e-06,0.272,0.306,133.012,36OJDRPWTJGiIBTA3aCNGG,239596.0,3.0,Minneapolis Cold,Ron Pope,folk
2877,0.533,0.138,5.0,-15.481,1.0,0.0356,0.824,2.34e-05,0.459,0.127,92.35,2kIvpCKWEWJnIi5oyU6gXK,269500.0,4.0,If I Could Only Fly,Ciaran Lavery,folk
2878,0.381,0.262,8.0,-13.999,1.0,0.0369,0.7,0.0,0.104,0.377,145.532,2mhc2vUjVw1yEvX0sLXEDG,201295.0,4.0,The Ocean,Wallis Bird,folk
2879,0.593,0.273,0.0,-9.239,1.0,0.0292,0.893,0.00214,0.104,0.209,60.983,3rVixRSQvA9IGV3gopxdUc,253821.0,4.0,BAD DESIRE,Noah Gundersen,folk
2880,0.579,0.304,2.0,-14.271,0.0,0.0301,0.751,0.0612,0.129,0.479,129.867,3y43rqeDhiDuEnBPgQxFQw,260793.0,4.0,No Memories of Tomorrow,Graeme James,folk
2881,0.455,0.172,3.0,-10.265,1.0,0.0307,0.236,0.0013,0.102,0.189,118.161,27ytYULTu6QSZBhGaOKq9i,313079.0,3.0,I Am California,John Craigie,folk
2882,0.8,0.382,3.0,-10.219,1.0,0.0277,0.382,0.00077,0.0855,0.524,111.944,0tTPqTWwd4lyd3HQUPIr8C,231264.0,4.0,Eye to Eye,John Smith,folk
2883,0.784,0.213,11.0,-10.78,0.0,0.0422,0.925,3.48e-05,0.393,0.339,135.854,28o9xWhJmUWFO9VVg4bpvE,189627.0,4.0,I Could've Been Your Lover Too,Rachel Baiman,folk
2884,0.431,0.392,6.0,-9.994,0.0,0.0585,0.705,7.33e-06,0.174,0.3,98.667,0P3tGih9Q0WCRZObKwCujT,205876.0,3.0,Under the Concrete,Joshua Burnside,folk
2886,0.536,0.426,11.0,-9.742,1.0,0.0252,0.785,0.000357,0.0712,0.372,95.018,2JfDgUP6UdYgU0CavcbPr4,207840.0,4.0,He Calls Me River,Raye Zaragoza,folk
2887,0.343,0.342,0.0,-10.418,1.0,0.0286,0.596,0.284,0.0762,0.107,99.088,4FAVJ8AfeH4odA0b6HX46v,311000.0,3.0,The Wheel of Fortune,Josephine Foster,folk
2888,0.64,0.149,0.0,-11.089,1.0,0.0296,0.959,2.64e-05,0.101,0.262,81.935,3csixj0ocYHbVJz8S1sEGR,210843.0,4.0,Thistles,Melissa Lingo,folk
2889,0.645,0.407,0.0,-12.31,1.0,0.0307,0.801,0.000417,0.0914,0.288,121.002,1DKzWnbwEwtoAZEFMQ97Ds,238560.0,4.0,In Another Life,Beth Whitney,folk
2890,0.545,0.524,3.0,-8.611,1.0,0.0342,0.843,2.93e-05,0.0872,0.311,84.92,5yxGc3FatVpON8FM0lpIJU,119615.0,4.0,Sammi's Song,Tr¨¦ Burt,folk
2891,0.475,0.427,9.0,-11.252,0.0,0.0305,0.749,0.0216,0.162,0.461,182.961,4RgMyZb1frf45zF2BSjMD4,287440.0,3.0,Broken Harvest,Madison Cunningham,folk
2892,0.616,0.351,2.0,-12.518,1.0,0.0315,0.0422,0.00279,0.16,0.337,136.548,0CKWuLBs7x02MUc3F7FwtW,264107.0,4.0,The Bird & The Rifle,Lori McKenna,folk
2893,0.59,0.108,11.0,-14.382,1.0,0.0291,0.935,1.22e-05,0.113,0.336,86.294,0Zn1G3kuPFWI49YA8ULVEN,195467.0,4.0,Valley Of Tears,Gillian Welch,folk
2894,0.606,0.452,4.0,-10.376,1.0,0.0394,0.815,2.24e-05,0.118,0.657,126.687,3e8ZAmuMsWEOAiv0FEHdKX,202677.0,4.0,Lonely Time,Chris Smither,folk
2895,0.55,0.239,3.0,-14.178,1.0,0.0355,0.948,0.0201,0.113,0.184,75.086,0nGmvNB4K3bSexD4xNaFgZ,217747.0,4.0,Love and Chains,Vivian Leva,folk
2896,0.583,0.235,6.0,-10.121,1.0,0.0287,0.778,0.0,0.187,0.368,137.829,2s5QYW4Ls3GsxWKhEKGraJ,217973.0,4.0,Save My Life - Radio Edit,John Smith,folk
2897,0.377,0.478,10.0,-8.992,0.0,0.0362,0.892,0.0123,0.359,0.138,139.842,5lrhQBbSjwKolAVGvl2MQS,254633.0,4.0,Indigo,Katherine Priddy,folk
2898,0.443,0.184,11.0,-11.547,0.0,0.0282,0.954,0.000107,0.107,0.223,98.631,28peZbGhHydhLLeZb1FUbz,190229.0,4.0,Answers (Acoustic),Brooke Annibale,folk
2899,0.559,0.303,4.0,-14.714,1.0,0.0292,0.704,0.00151,0.11,0.251,102.524,5q0sl8e1qOxt8zZSNLDilH,216955.0,4.0,Black Sky Lightning,Quiles & Cloud,folk
2900,0.556,0.28,11.0,-12.88,0.0,0.0613,0.813,0.348,0.109,0.479,144.222,6s6sTLOAqPutQ4ezaLx5B4,289747.0,4.0,Loathe,Barbaro,folk
2901,0.352,0.483,9.0,-9.116,1.0,0.0542,0.136,0.00274,0.112,0.362,164.016,3jaEz5rDU8pYZCPPY51rDm,195529.0,4.0,The Woman Who Planted Trees,Emily Barker,folk
2902,0.682,0.401,0.0,-11.263,1.0,0.0287,0.785,0.115,0.0989,0.311,115.358,3FeiDmFOFhR5nFGV3OiTWy,243081.0,4.0,Terrible Lie,The Parson Red Heads,folk
2903,0.541,0.853,11.0,-6.046,1.0,0.0423,0.496,9.22e-06,0.167,0.892,78.979,4gZk63HrMAizs6cLtCYJhO,154000.0,4.0,Time to Give,Sera Cahoone,folk
2904,0.689,0.138,9.0,-12.141,1.0,0.034,0.928,0.000323,0.1,0.245,126.039,1uHFTt7HcnjLsgZXHYwhzm,295533.0,4.0,Another Day,Ordinary Elephant,folk
2905,0.355,0.406,8.0,-8.842,1.0,0.029,0.78,6.29e-05,0.113,0.145,145.197,5wnhj7LmjbArwChkJKcPx7,268661.0,4.0,Freedom,Rose Cousins,folk
2906,0.525,0.16,8.0,-12.44,1.0,0.0281,0.968,0.00135,0.106,0.172,97.611,5tFzdiTH94JMk66e7tDh01,238453.0,4.0,Endless Running Out of Time,The Secret Sisters,folk
2907,0.595,0.256,4.0,-15.509,1.0,0.0545,0.895,5.45e-05,0.111,0.457,78.343,1uSi1D1EzfqpEiA2cmdKbA,370733.0,4.0,American Flowers,Birds of Chicago,folk
2908,0.432,0.183,7.0,-8.276,1.0,0.0368,0.736,0.0,0.104,0.319,131.848,5AylUadxwKFO7wY5jPJg4K,171500.0,3.0,The Parting Glass (feat. Darlingside),Henry Jamison,folk
2909,0.536,0.286,2.0,-12.444,1.0,0.0287,0.41,0.00671,0.136,0.242,89.74,02HJc2G0BfiJBJhet27Scm,201627.0,4.0,Better Days,Birdtalker,folk
2910,0.426,0.056,11.0,-18.751,0.0,0.0347,0.955,0.00612,0.11,0.0728,131.127,6f249Hnx4ZO5Ioug2uS4r9,131249.0,4.0,Night Singing,Sara Watkins,folk
2911,0.516,0.298,2.0,-10.253,1.0,0.0386,0.853,0.0,0.258,0.306,72.552,2a4Et8Q8QUBnmgjO4FDMS6,249887.0,4.0,The Fray (feat. The Milk Carton Kids),John Smith,folk
2912,0.524,0.336,2.0,-8.034,1.0,0.0415,0.841,0.00118,0.111,0.458,110.964,6CtJBinEpmmJtRw4NLUYS7,285473.0,5.0,Lawrence of Arcadia,David Keenan,folk
2913,0.541,0.392,7.0,-10.635,1.0,0.0445,0.539,5.57e-05,0.0864,0.351,152.993,6hQyok9o5eHVrOTrAnHKro,225999.0,4.0,Rosey,Bermuda Triangle,folk
2914,0.646,0.481,4.0,-9.538,1.0,0.036,0.47,0.0,0.0998,0.409,127.912,0iIYC6IZs2JO1tHzzPa4oV,171480.0,4.0,Electricity,Liz Longley,folk
2915,0.32,0.242,9.0,-15.74,0.0,0.0339,0.718,0.000358,0.104,0.345,170.959,0LXXiQatpwbFI6JBc0xLOH,254615.0,4.0,The Ship,Ana Egge,folk
2916,0.498,0.549,0.0,-6.862,0.0,0.0349,0.335,0.0101,0.114,0.428,149.039,4qWLk808SIvlMvKmAIrWk4,223418.0,4.0,Come and Fill My Soul,Samson For President,folk
2917,0.618,0.558,5.0,-8.184,1.0,0.0251,0.604,0.395,0.124,0.336,111.709,2ehQ2UuXplkqly0XBBAPud,309072.0,4.0,Deep In Love,Bonny Light Horseman,folk
2918,0.527,0.577,4.0,-8.112,1.0,0.0487,0.184,0.0,0.111,0.291,79.95,1c1SUqeJEYjA3dZVglThmW,231533.0,4.0,Wait,JP Cooper,folk
2919,0.398,0.208,4.0,-13.572,1.0,0.0378,0.959,0.401,0.0978,0.246,115.788,4D6HO32tlBCeot00dXQxFA,230947.0,3.0,Cycle,Joan Shelley,folk
2920,0.508,0.311,5.0,-9.474,1.0,0.0385,0.871,0.000218,0.111,0.524,112.028,0CvC5iLvWfLCTeter5jYuQ,167333.0,4.0,High and Low (Acoustic),Joshua Radin,folk
2921,0.563,0.34,2.0,-8.084,1.0,0.0377,0.589,0.0,0.103,0.185,80.544,6bgjcVqaUmnalHy0C8txLv,252373.0,4.0,Barbary Coast (Later),Conor Oberst,folk
2922,0.612,0.224,9.0,-11.304,0.0,0.0336,0.891,3.75e-05,0.125,0.109,96.102,1fWzprUcryTPfypChOG8eN,173787.0,4.0,Pacific Northwest Bound,Mike McKenna Jr.,folk
2923,0.669,0.176,2.0,-13.38,1.0,0.035,0.817,0.0013,0.106,0.459,127.896,4wtmy1jLQze3so4AYW7u0J,268080.0,4.0,Blue Heron,Sarah Jarosz,folk
2924,0.518,0.241,3.0,-11.758,0.0,0.0273,0.959,0.000707,0.0895,0.245,96.927,2AQVquEBrCXizzLs6Leku5,223860.0,4.0,In A Bind - Strings Version,Vagabon,folk
2925,0.467,0.329,2.0,-11.429,1.0,0.0295,0.662,0.0445,0.096,0.362,108.777,3ftFR3uG7hCJJ7kQOlSAlg,206013.0,4.0,Barbaro,Barbaro,folk
2926,0.597,0.283,6.0,-9.875,0.0,0.0275,0.904,1.94e-05,0.107,0.308,121.93,69Sgn7yVDF59YyR9xCaTZE,219293.0,4.0,Hustlin' [Feat. Jerry Douglas & Chris Eldridge],The War and Treaty,folk
2927,0.54,0.453,5.0,-7.336,1.0,0.0256,0.579,0.0197,0.113,0.571,137.897,17lBx44cu6JhILH7ifq6sI,260832.0,4.0,The Roving,Bonny Light Horseman,folk
2928,0.514,0.472,0.0,-11.128,1.0,0.0449,0.702,1.53e-05,0.131,0.371,136.979,6uG0VaubeAXcdqWJWirGtv,259917.0,4.0,Not Dark Yet,Shelby Lynne,folk
2929,0.5,0.244,2.0,-11.838,1.0,0.0338,0.869,0.00537,0.106,0.213,98.177,3jJL66ZyGqky4smfnWZr9I,235773.0,4.0,Visions,Jos¨¦ Gonz¨¢lez,folk
2930,0.477,0.575,11.0,-7.948,1.0,0.0293,0.193,0.00153,0.341,0.106,118.533,0XbCoGsNuQIDrG88dxN3uD,236395.0,4.0,In the Kingdom of Dreams,Ian Felice,folk
2931,0.491,0.465,7.0,-12.068,1.0,0.0269,0.361,0.268,0.157,0.0498,139.897,1StMd0fcQFpwrkYTJuHj8z,264523.0,4.0,Don't Let Me Disappear,Ben Harper,folk
2932,0.323,0.142,0.0,-11.612,1.0,0.036,0.93,4.26e-05,0.106,0.22,78.347,75Bcvz4ODrZji02zm2vn8v,229427.0,4.0,breathe again,Joy Oladokun,folk
2933,0.486,0.699,2.0,-8.211,1.0,0.0693,0.436,0.00459,0.161,0.394,137.927,1IFfxA7q1t1Pd06KFYrwQK,274742.0,4.0,River Floor,Joe Henry,folk
2934,0.745,0.552,9.0,-9.844,1.0,0.0293,0.924,0.127,0.109,0.647,117.962,3QUZMLP8YbBZ4N4e7Gib3s,224067.0,4.0,Over That Road I'm Bound To Go,Joachim Cooder,folk
2935,0.528,0.442,11.0,-7.994,1.0,0.0322,0.451,0.0,0.121,0.313,85.904,7wsOUZBNWm2370eBZT7Bdt,198693.0,1.0,Darling,David Ryan Harris,folk
2936,0.598,0.461,11.0,-8.895,1.0,0.026,0.274,0.000651,0.0899,0.412,83.931,1idjvenidUlcO6e7rsqo9P,278355.0,4.0,The Morning Song,Drew Holcomb & The Neighbors,folk
2937,0.476,0.493,7.0,-7.87,1.0,0.0346,0.178,2.2e-06,0.353,0.412,79.712,1vlDwedZUvYaxt2FXoYGaJ,247920.0,4.0,Held Down,Laura Marling,folk
2938,0.609,0.516,4.0,-9.269,1.0,0.0293,0.307,0.0135,0.0995,0.439,140.985,3jHOkEZCTrMeKXniGvZDwc,273893.0,4.0,Lorraine,Peter Bradley Adams,folk
2939,0.754,0.378,2.0,-10.85,1.0,0.0392,0.555,0.193,0.0818,0.517,127.889,3XnpvaKBaEhdzDbLdIhcKs,173303.0,4.0,Just to Hear You,Hand Habits,folk
2940,0.374,0.277,0.0,-10.136,0.0,0.0307,0.905,0.00421,0.113,0.117,132.885,3JuorOgRlJVqX9zAf8BZRo,204620.0,3.0,Emma,Silences,folk
2941,0.4,0.171,3.0,-14.102,1.0,0.0382,0.927,3.27e-05,0.11,0.259,177.148,5q9FAPRXpXyy6xI2hgq8I7,215129.0,4.0,Bud,Fenne Lily,folk
2942,0.421,0.192,8.0,-11.996,0.0,0.0315,0.973,0.000111,0.0948,0.256,140.963,1qVp6f89ewJz9Pid2MxBBH,276120.0,4.0,Lowlands,Alina Hardin,folk
2943,0.436,0.407,8.0,-10.46,0.0,0.0312,0.536,0.00128,0.131,0.446,169.92,0UWXrfsHsy2LUJWEbneShb,252053.0,4.0,Back To Oz,Sufjan Stevens,folk
2944,0.482,0.671,5.0,-7.135,1.0,0.0412,0.454,0.000159,0.0791,0.547,137.836,5fwabfmJtYmNbcNd2ISl3x,255533.0,4.0,Phoenix (feat. Fleet Foxes & Ana?s Mitchell),Big Red Machine,folk
2945,0.611,0.507,9.0,-8.521,1.0,0.0267,0.0208,0.012,0.222,0.401,76.578,10DoOnXIHg8Zn3Iucy8Tmu,187389.0,4.0,Certainty,Big Thief,folk
2946,0.622,0.312,4.0,-16.105,1.0,0.0315,0.902,0.401,0.109,0.228,80.514,3pzc4ipTvnIX9t8zSydnGe,219013.0,3.0,Don't Go Far,Charlie Cunningham,folk
2947,0.603,0.197,1.0,-15.243,1.0,0.0295,0.877,0.000892,0.103,0.375,98.995,6WsgELUOvr9rf3XWolZYjc,167733.0,4.0,Ether Garden,Henry Jamison,folk
2948,0.562,0.282,10.0,-11.956,1.0,0.0302,0.888,0.00297,0.0812,0.172,127.964,0NJ1LV5VblYyJsJt3EbAx7,213667.0,4.0,Rose Petals,S. Carey,folk
2949,0.439,0.147,9.0,-16.612,1.0,0.0444,0.97,0.0189,0.114,0.297,140.728,1sXdly4AscLh38opR7AkAN,278876.0,3.0,Memorial,Devendra Banhart,folk
2950,0.378,0.331,5.0,-15.463,1.0,0.0342,0.843,0.568,0.0927,0.0655,100.064,4GjD33yTih7RqvGkH9C9wO,213948.0,4.0,From Gold,Novo Amor,folk
2951,0.526,0.357,8.0,-9.876,1.0,0.0269,0.54,0.801,0.119,0.293,142.607,1dgCF73ruK4qTXrx0TZ0j7,219680.0,4.0,Berlin,Fenne Lily,folk
2952,0.437,0.336,2.0,-9.756,1.0,0.0298,0.616,0.0428,0.286,0.178,129.974,0PIQBYYUfjdo4LVAgnyWp4,222853.0,4.0,Singularity,Darlingside,folk
2953,0.618,0.241,0.0,-17.158,0.0,0.0381,0.796,0.000153,0.111,0.379,98.467,68kYaMTFBY12AYDJfArJNO,219480.0,4.0,House By The Sea,Moddi,folk
2954,0.303,0.187,2.0,-16.757,1.0,0.0356,0.989,0.489,0.101,0.213,132.731,0V5cvmTKsYmF5FmGGEAfmS,160853.0,4.0,Je te laisserai des mots,Patrick Watson,folk
2955,0.531,0.707,11.0,-7.639,0.0,0.0267,0.645,0.182,0.252,0.651,144.037,3BsrEIMaUPq97jPCwF7cn0,185902.0,5.0,Somewhere in Chicago,Strand of Oaks,folk
2956,0.546,0.364,0.0,-14.245,1.0,0.0321,0.343,0.0121,0.104,0.314,81.508,5olVelMkgNjLzUVxNREP2i,228000.0,4.0,The Wave,Bedouine,folk
2957,0.369,0.441,4.0,-11.879,1.0,0.0327,0.931,0.0199,0.105,0.218,128.968,4BNew3AqFCvABdFsYMRiyB,241640.0,3.0,Savior Complex,Phoebe Bridgers,folk
2958,0.555,0.183,4.0,-8.58,1.0,0.0375,0.884,0.0,0.116,0.223,131.22,5cic8eTn6twPA0ArO8zcjR,240955.0,4.0,Masterpiece - (solo),Big Thief,folk
2959,0.667,0.318,1.0,-12.666,0.0,0.0375,0.849,0.00813,0.111,0.45,147.851,3s1kRNVWqcheXeFGXq9OsZ,189366.0,4.0,Heaven's Gate,Dawn Landes,folk
2960,0.583,0.216,2.0,-13.345,1.0,0.0324,0.895,0.645,0.102,0.173,88.393,64mPAd5HMFAmhDvyT2CQTg,248386.0,4.0,The Missing Road,Radical Face,folk
2961,0.572,0.243,4.0,-12.085,1.0,0.0282,0.93,0.00421,0.0908,0.46,99.825,5QENB0ad34Y0Fs2j7DoOXI,160821.0,4.0,Witness Trees,Henry Jamison,folk
2962,0.661,0.477,4.0,-10.502,1.0,0.0429,0.905,8.58e-05,0.11,0.567,125.932,1cCHgtg8lfmjL4nQhqlRb1,158208.0,4.0,Dyan,Le Ren,folk
2963,0.463,0.151,2.0,-12.927,1.0,0.0322,0.889,0.00012,0.112,0.238,142.583,5PKq3gMexDhqvHb3LsJDpK,211365.0,4.0,Giant of Illinois,Andrew Bird,folk
2964,0.475,0.31,8.0,-13.505,1.0,0.0296,0.91,0.195,0.111,0.435,142.664,61RrNbOovzQBB8lomPR4Qb,249067.0,3.0,Sitting Room,Beta Radio,folk
2965,0.51,0.29,0.0,-14.789,1.0,0.0294,0.723,0.386,0.105,0.435,130.936,4MxQUIX2RwrJ1ktT3Y3Esi,231067.0,4.0,Nice And Quiet,Bedouine,folk
2966,0.342,0.3,2.0,-10.49,1.0,0.0327,0.565,0.00166,0.182,0.133,120.568,7L5BQEm6e6MQr3CimiFicS,186619.0,4.0,Waiting For You,Isobel Anderson,folk
2967,0.506,0.107,3.0,-16.107,1.0,0.0404,0.94,0.000216,0.111,0.408,132.535,1voad61aPwZdcwGy4UV3dl,210421.0,4.0,Hypochondriac - acoustic,Fenne Lily,folk
2969,0.671,0.223,6.0,-12.887,1.0,0.0293,0.853,0.0293,0.113,0.251,115.487,1K5rSLEKWhyNmSbnCJyFnB,172400.0,4.0,The Time Has Come,John Smith,folk
2970,0.543,0.326,7.0,-13.847,1.0,0.0649,0.524,0.114,0.12,0.783,79.263,5m6VfXYeZVBj5JDeaOlQMX,167173.0,4.0,Helena,Damien Jurado,folk
